Date,State,District,Test Positivity Rate
2021-06-08,MAHARASHTRA,MUMBAI,0.029831622263928246
2021-06-08,MAHARASHTRA,MUMBAI SUBURBAN,0.06221357544314743
2021-06-08,MAHARASHTRA,NAGPUR,0.033004153525326166
2021-06-08,MAHARASHTRA,NANDED,0.013771872974724562
2021-06-08,MAHARASHTRA,NANDURBAR,0.028790786948176585
2021-06-08,MAHARASHTRA,NASHIK,0.056660577274388016
2021-06-08,MAHARASHTRA,OSMANABAD,0.07375643224699828
2021-06-08,MAHARASHTRA,PALGHAR,0.07494700371543844
2021-06-08,MAHARASHTRA,PARBHANI,0.031097723044210154
2021-06-08,MAHARASHTRA,PUNE,0.10056924267953914
2021-06-08,MAHARASHTRA,RAIGAD,0.13502051225191264
2021-06-08,MAHARASHTRA,RATNAGIRI,0.147971433848427
2021-06-08,MAHARASHTRA,SANGLI,0.07764422272072856
2021-06-08,MAHARASHTRA,SATARA,0.12454192786286696
2021-06-08,MAHARASHTRA,SINDHUDURG,0.11520144162697903
2021-06-08,MAHARASHTRA,SOLAPUR,0.04576352439369169
2021-06-08,MAHARASHTRA,THANE,0.04770203706795792
2021-06-08,MAHARASHTRA,WARDHA,0.04235448865504768
2021-06-08,MAHARASHTRA,WASHIM,0.031256724768667955
2021-06-08,MAHARASHTRA,YAVATMAL,0.0343580120330425
2021-06-08,MANIPUR,BISHNUPUR,0.1646551724137931
2021-06-08,MANIPUR,CHANDEL,0.061224489795918366
2021-06-08,MANIPUR,CHURACHANDPUR,0.12598091198303288
2021-06-08,MANIPUR,IMPHAL EAST,0.19238938053097346
2021-06-08,MANIPUR,IMPHAL WEST,0.11693474405235153
2021-06-08,MANIPUR,JIRIBAM,0.06314580941446613
2021-06-08,MANIPUR,KAKCHING,0.23227383863080683
2021-06-08,MANIPUR,KAMJONG,0.04491725768321513
2021-06-08,MANIPUR,KANGPOKPI,0.06777996070726916
2021-06-08,MANIPUR,NONEY,0.031042128603104215
2021-06-08,MANIPUR,PHERZAWL,0.017316017316017316
2021-06-08,MANIPUR,SENAPATI,0.022900763358778626
2021-06-08,MANIPUR,TAMENGLONG,0.07377049180327869
2021-06-08,MANIPUR,TENGNOUPAL,0.39285714285714285
2021-06-08,MANIPUR,THOUBAL,0.17057631045467708
2021-06-08,MANIPUR,UKHRUL,0.027152831652443754
2021-06-08,MEGHALAYA,EAST GARO HILLS,0.17806267806267806
2021-06-08,MEGHALAYA,EAST JAINTIA HILLS,0.15726062143310082
2021-06-08,MEGHALAYA,EAST KHASI HILLS,0.314217701796148
2021-06-08,MEGHALAYA,NORTH GARO HILLS,0.42857142857142855
2021-06-08,MEGHALAYA,RI BHOI,0.3464566929133858
2021-06-08,MEGHALAYA,SOUTH GARO HILLS,0.19098712446351931
2021-06-08,MEGHALAYA,SOUTH WEST GARO HILLS,0.14438884917798428
2021-06-08,MEGHALAYA,SOUTH WEST KHASI HILLS,0.05997818974918211
2021-06-08,MEGHALAYA,WEST GARO HILLS,0.1470756880733945
2021-06-08,MEGHALAYA,WEST JAINTIA HILLS,0.3730355665839537
2021-06-08,MEGHALAYA,WEST KHASI HILLS,0.060451977401129946
2021-06-08,MIZORAM,AIZAWL,0.09862502121880835
2021-06-08,MIZORAM,CHAMPHAI,0.027972027972027972
2021-06-08,MIZORAM,HNAHTHIAL,0.0
2021-06-08,MIZORAM,KHAWZAWL,0.0026041666666666665
2021-06-08,MIZORAM,KOLASIB,0.04219409282700422
2021-06-08,MIZORAM,LAWNGTLAI,0.1182170542635659
2021-06-08,MIZORAM,LUNGLEI,0.08428657435279951
2021-06-08,MIZORAM,MAMIT,0.01616915422885572
2021-06-08,MIZORAM,SAIHA,0.0368809272918862
2021-06-08,MIZORAM,SAITUAL,0.024691358024691357
2021-06-08,MIZORAM,SERCHHIP,0.026988636363636364
2021-06-08,NAGALAND,DIMAPUR,0.09211106214191274
2021-06-08,NAGALAND,KIPHIRE,0.043795620437956206
2021-06-08,NAGALAND,KOHIMA,0.0912
2021-06-08,NAGALAND,LONGLENG,0.1326530612244898
2021-06-08,NAGALAND,MOKOKCHUNG,0.2809573361082206
2021-06-08,NAGALAND,MON,0.5641025641025641
2021-06-08,NAGALAND,PEREN,0.3333333333333333
2021-06-08,NAGALAND,PHEK,0.17372881355932204
2021-06-08,NAGALAND,TUENSANG,0.2542372881355932
2021-06-08,NAGALAND,WOKHA,0.0
2021-06-08,NAGALAND,ZUNHEBOTO,0.0
2021-06-08,ODISHA,ANUGUL,0.1340804831310609
2021-06-08,ODISHA,BALANGIR,0.04143102243121306
2021-06-08,ODISHA,BALESHWAR,0.19209449650257357
2021-06-08,ODISHA,BARGARH,0.05232385293826182
2021-06-08,ODISHA,BHADRAK,0.3182550139071878
2021-06-08,ODISHA,BOUDH,0.12423965936739659
2021-06-08,ODISHA,CUTTACK,0.16572261981480854
2021-06-08,ODISHA,DEOGARH,0.08162006578947369
2021-06-08,ODISHA,DHENKANAL,0.23077667085791662
2021-06-08,ODISHA,GAJAPATI,0.046383647798742135
2021-06-08,ODISHA,GANJAM,0.04939870490286771
2021-06-08,ODISHA,JAGATSINGHAPUR,0.12613569321533924
2021-06-08,ODISHA,JAJAPUR,0.2293259207783183
2021-06-08,ODISHA,JHARSUGUDA,0.13642029166147326
2021-06-08,ODISHA,KALAHANDI,0.07523652200030034
2021-06-08,ODISHA,KANDHAMAL,0.04759232237063644
2021-06-08,ODISHA,KENDRAPARA,0.11352772466539197
2021-06-08,ODISHA,KENDUJHAR,0.07960716348931253
2021-06-08,ODISHA,KHORDHA,0.21438188662654906
2021-06-08,ODISHA,KORAPUT,0.09546005406917125
2021-06-08,ODISHA,MALKANGIRI,0.09027055150884496
2021-06-08,ODISHA,MAYURBHANJ,0.15673206127385111
2021-06-08,ODISHA,NABARANGPUR,0.11670524691358025
2021-06-08,ODISHA,NAYAGARH,0.1370658094472721
2021-06-08,ODISHA,NUAPADA,0.08894163641440939
2021-06-08,ODISHA,PURI,0.17681558178263704
2021-06-08,ODISHA,RAYAGADA,0.14165917939502845
2021-06-08,ODISHA,SAMBALPUR,0.050706972208678695
2021-06-08,ODISHA,SONEPUR,0.049104859335038366
2021-06-08,ODISHA,SUNDARGARH,0.1060205452732868
2021-06-08,PUDUCHERRY,KARAIKAL,0.13012264433143883
2021-06-08,PUDUCHERRY,MAHE,0.2847380410022779
2021-06-08,PUDUCHERRY,PONDICHERRY,0.24032
2021-06-08,PUDUCHERRY,YANAM,0.136
2021-06-08,PUNJAB,AMRITSAR,0.047872568803400455
2021-06-08,PUNJAB,BARNALA,0.028050171037628278
2021-06-08,PUNJAB,BATHINDA,0.05240105540897098
2021-06-08,PUNJAB,FARIDKOT,0.032200944386149004
2021-06-08,PUNJAB,FATEHGARH SAHIB,0.055414137458390446
2021-06-08,PUNJAB,FAZILKA,0.042640807651434645
2021-06-08,PUNJAB,FIROZEPUR,0.05801872235366732
2021-06-08,PUNJAB,GURDASPUR,0.03310729956122856
2021-06-08,PUNJAB,HOSHIARPUR,0.03934663320430473
2021-06-08,PUNJAB,JALANDHAR,0.036811872778882905
2021-06-08,PUNJAB,KAPURTHALA,0.03155981493721084
2021-06-08,PUNJAB,LUDHIANA,0.020509025556994475
2021-06-08,PUNJAB,MANSA,0.04236187431311819
2021-06-08,PUNJAB,MOGA,0.03467571782405284
2021-06-08,PUNJAB,PATHANKOT,0.03758592982769396
2021-06-08,PUNJAB,PATIALA,0.038638383370039796
2021-06-08,PUNJAB,RUPNAGAR,0.05528640638358507
2021-06-08,PUNJAB,S.A.S NAGAR,0.07306062921036183
2021-06-08,PUNJAB,SANGRUR,0.02597988363177123
2021-06-08,PUNJAB,SHAHID BHAGAT SINGH NAGAR,0.020208604954367666
2021-06-08,PUNJAB,SRI MUKTSAR SAHIB,0.03375527426160337
2021-06-08,PUNJAB,TARN TARAN,0.027481603844421085
2021-06-08,RAJASTHAN,AJMER,0.011945392491467578
2021-06-08,RAJASTHAN,ALWAR,0.12211213204423865
2021-06-08,RAJASTHAN,BANSWARA,0.15063307662185094
2021-06-08,RAJASTHAN,BARAN,0.14697246250297596
2021-06-08,RAJASTHAN,BARMER,0.019334312285854135
2021-06-08,RAJASTHAN,BHARATPUR,0.1296487603305785
2021-06-08,RAJASTHAN,BHILWARA,0.014739078475634045
2021-06-08,RAJASTHAN,BIKANER,0.04489443528765403
2021-06-08,RAJASTHAN,BUNDI,0.003150057273768614
2021-06-08,RAJASTHAN,CHITTORGARH,0.1942690626517727
2021-06-08,RAJASTHAN,CHURU,0.010522496371552975
2021-06-08,RAJASTHAN,DAUSA,0.12535870714393596
2021-06-08,RAJASTHAN,DHOLPUR,0.04954886068206148
2021-06-08,RAJASTHAN,DUNGARPUR,0.21797912713472486
2021-06-08,RAJASTHAN,GANGANAGAR,0.03537278021424976
2021-06-08,RAJASTHAN,HANUMANGARH,0.06907734717042321
2021-06-08,RAJASTHAN,JAIPUR,0.09691158618135429
2021-06-08,RAJASTHAN,JAISALMER,0.05292856336756574
2021-06-08,RAJASTHAN,JALORE,0.12309084136022563
2021-06-08,RAJASTHAN,JHALAWAR,0.30757877647406096
2021-06-08,RAJASTHAN,JHUNJHUNU,0.04449307075127644
2021-06-08,RAJASTHAN,JODHPUR,0.22496803164124066
2021-06-08,RAJASTHAN,KARAULI,0.016860949208992507
2021-06-08,RAJASTHAN,KOTA,0.023419036023777127
2021-06-08,RAJASTHAN,NAGAUR,0.010456044397973136
2021-06-08,RAJASTHAN,PALI,0.3295648744577363
2021-06-08,RAJASTHAN,PRATAPGARH,0.001422070534698521
2021-06-08,RAJASTHAN,RAJSAMAND,0.16794871794871793
2021-06-08,RAJASTHAN,SAWAI MADHOPUR,0.1667381054436348
2021-06-08,RAJASTHAN,SIKAR,0.15361680062224528
2021-06-08,RAJASTHAN,SIROHI,0.1562929511093658
2021-06-08,RAJASTHAN,TONK,0.009478672985781991
2021-06-08,RAJASTHAN,UDAIPUR,0.031850822330321986
2021-06-08,SIKKIM,EAST DISTRICT,0.3203181489515546
2021-06-08,SIKKIM,NORTH DISTRICT,0.4473684210526316
2021-06-08,SIKKIM,SOUTH DISTRICT,0.2
2021-06-08,SIKKIM,WEST DISTRICT,0.08571428571428572
2021-06-08,TAMIL NADU,ARIYALUR,0.20025204788909892
2021-06-08,TAMIL NADU,CHENGALPATTU,0.0670000470285777
2021-06-08,TAMIL NADU,CHENNAI,0.04979797495499658
2021-06-08,TAMIL NADU,COIMBATORE,0.2356994484635771
2021-06-08,TAMIL NADU,CUDDALORE,0.14924976762714115
2021-06-08,TAMIL NADU,DHARMAPURI,0.10805049088359046
2021-06-08,TAMIL NADU,DINDIGUL,0.04324398374354994
2021-06-08,TAMIL NADU,ERODE,0.2265392254220457
2021-06-08,TAMIL NADU,KALLAKURICHI,0.10325225471440284
2021-06-08,TAMIL NADU,KANCHIPURAM,0.03206944747201457
2021-06-08,TAMIL NADU,KANNIYAKUMARI,0.12592500078059138
2021-06-08,TAMIL NADU,KARUR,0.1679674526735304
2021-06-08,TAMIL NADU,KRISHNAGIRI,0.15210052513128283
2021-06-08,TAMIL NADU,MADURAI,0.042637697204539166
2021-06-08,TAMIL NADU,NAGAPATTINAM,0.17873125978966212
2021-06-08,TAMIL NADU,NAMAKKAL,0.14348857616432123
2021-06-08,TAMIL NADU,PERAMBALUR,0.22530378842030022
2021-06-08,TAMIL NADU,PUDUKKOTTAI,0.09224772628843655
2021-06-08,TAMIL NADU,RAMANATHAPURAM,0.11358524516419254
2021-06-08,TAMIL NADU,RANIPET,0.2540349035559638
2021-06-08,TAMIL NADU,SALEM,0.13881383539331227
2021-06-08,TAMIL NADU,SIVAGANGA,0.1076329817398208
2021-06-08,TAMIL NADU,TENKASI,0.11064345841061492
2021-06-08,TAMIL NADU,THANJAVUR,0.16986326511884003
2021-06-08,TAMIL NADU,THE NILGIRIS,0.23008902791145333
2021-06-08,TAMIL NADU,THENI,0.1410822108685555
2021-06-08,TAMIL NADU,THIRUVALLUR,0.04649589742081581
2021-06-08,TAMIL NADU,THIRUVARUR,0.15842074015436375
2021-06-08,TAMIL NADU,TIRUCHIRAPPALLI,0.1446411372015012
2021-06-08,TAMIL NADU,TIRUNELVELI,0.07805424356040318
2021-06-08,TAMIL NADU,TIRUPATHUR,0.10511315054437667
2021-06-08,TAMIL NADU,TIRUPPUR,0.17815551725938691
2021-06-08,TAMIL NADU,TIRUVANNAMALAI,0.12983910287664555
2021-06-08,TAMIL NADU,TUTICORIN,0.09774916678080628
2021-06-08,TAMIL NADU,VELLORE,0.08034395900286632
2021-06-08,TAMIL NADU,VILLUPURAM,0.1313748947671585
2021-06-08,TAMIL NADU,VIRUDHUNAGAR,0.10161180111740825
2021-06-08,TELANGANA,ADILABAD,0.018579686209744012
2021-06-08,TELANGANA,BHADRADRI KOTHAGUDEM,0.0
2021-06-08,TELANGANA,HYDERABAD,0.011360961937568198
2021-06-08,TELANGANA,JAGITIAL,0.0003198976327575176
2021-06-08,TELANGANA,JANGOAN,0.0003518648838845883
2021-06-08,TELANGANA,JAYASHANKAR BHUPALAPALLY,0.0004608294930875576
2021-06-08,TELANGANA,JOGULAMBA GADWAL,0.0
2021-06-08,TELANGANA,KAMAREDDY,0.0006353240152477764
2021-06-08,TELANGANA,KARIMNAGAR,0.0023125843129697438
2021-06-08,TELANGANA,KHAMMAM,0.2138687835629232
2021-06-08,TELANGANA,KUMURAM BHEEM ASIFABAD,0.0
2021-06-08,TELANGANA,MAHABUBABAD,0.0022935779816513763
2021-06-08,TELANGANA,MAHABUBNAGAR,0.0013186813186813187
2021-06-08,TELANGANA,MANCHERIAL,0.0
2021-06-08,TELANGANA,MEDAK,0.008101851851851851
2021-06-08,TELANGANA,MEDCHAL MALKAJGIRI,0.001106695507822325
2021-06-08,TELANGANA,MULUGU,0.0
2021-06-08,TELANGANA,NAGARKURNOOL,0.0
2021-06-08,TELANGANA,NALGONDA,0.000812925515699624
2021-06-08,TELANGANA,NARAYANPET,0.0
2021-06-08,TELANGANA,NIRMAL,0.0
2021-06-08,TELANGANA,NIZAMABAD,0.0015280506439641999
2021-06-08,TELANGANA,PEDDAPALLI,0.0002994460248540201
2021-06-08,TELANGANA,RAJANNA SIRCILLA,0.0
2021-06-08,TELANGANA,RANGA REDDY,0.002939513849632561
2021-06-08,TELANGANA,SANGAREDDY,0.0009800078400627205
2021-06-08,TELANGANA,SIDDIPET,0.0006081017868837123
2021-06-08,TELANGANA,SURYAPET,0.00023849272597185786
2021-06-08,TELANGANA,VIKARABAD,0.003104625892579944
2021-06-08,TELANGANA,WANAPARTHY,0.0003158559696778269
2021-06-08,TELANGANA,WARANGAL RURAL,0.013107170393215111
2021-06-08,TELANGANA,WARANGAL URBAN,0.007983193277310924
2021-06-08,TELANGANA,YADADRI BHUVANAGIRI,0.0
2021-06-08,TRIPURA,DHALAI,0.16555269922879176
2021-06-08,TRIPURA,GOMATI,0.06325581395348837
2021-06-08,TRIPURA,KHOWAI,0.12040133779264214
2021-06-08,TRIPURA,NORTH TRIPURA,0.02919489836588282
2021-06-08,TRIPURA,SEPAHIJALA,0.03448697566344625
2021-06-08,TRIPURA,SOUTH TRIPURA,0.03852981100553409
2021-06-08,TRIPURA,UNAKOTI,0.20090293453724606
2021-06-08,TRIPURA,WEST TRIPURA,0.15890057977238567
2021-06-08,UTTAR PRADESH,AGRA,0.004182049857875649
2021-06-08,UTTAR PRADESH,ALIGARH,0.0028390367553865654
2021-06-08,UTTAR PRADESH,AMBEDKAR NAGAR,0.0024532204531242485
2021-06-08,UTTAR PRADESH,AMETHI,0.005904394231861019
2021-06-08,UTTAR PRADESH,AMROHA,0.007277102910841164
2021-06-08,UTTAR PRADESH,AURAIYA,0.003332432675853373
2021-06-08,UTTAR PRADESH,AYODHYA,0.0063907260161997475
2021-06-08,UTTAR PRADESH,AZAMGARH,0.00462622226895174
2021-06-08,UTTAR PRADESH,BAGHPAT,0.011712214166201896
2021-06-08,UTTAR PRADESH,BAHRAICH,0.00410854854301892
2021-06-08,UTTAR PRADESH,BALLIA,0.0013999267730611014
2021-06-08,UTTAR PRADESH,BALRAMPUR,0.004416282642089093
2021-06-08,UTTAR PRADESH,BANDA,0.001437001253554285
2021-06-08,UTTAR PRADESH,BARABANKI,0.003491586247029727
2021-06-08,UTTAR PRADESH,BAREILLY,0.004120070629782225
2021-06-08,UTTAR PRADESH,BASTI,0.0023466580352807897
2021-06-08,UTTAR PRADESH,BHADOHI,0.0011329305135951663
2021-06-08,UTTAR PRADESH,BIJNOR,0.005076502538251269
2021-06-08,UTTAR PRADESH,BUDAUN,0.00311332503113325
2021-06-08,UTTAR PRADESH,BULANDSHAHR,0.007386346076583119
2021-06-08,UTTAR PRADESH,CHANDAULI,0.004657138268829292
2021-06-08,UTTAR PRADESH,CHITRAKOOT,0.0013972578814077372
2021-06-08,UTTAR PRADESH,DEORIA,0.003976302305721605
2021-06-08,UTTAR PRADESH,ETAH,0.0026189763543849145
2021-06-08,UTTAR PRADESH,ETAWAH,0.00426561125769569
2021-06-08,UTTAR PRADESH,FARRUKHABAD,0.0025939766981754233
2021-06-08,UTTAR PRADESH,FATEHPUR,0.0009723386420787929
2021-06-08,UTTAR PRADESH,FIROZABAD,0.0017130189439742039
2021-06-08,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0.01663989720526823
2021-06-08,UTTAR PRADESH,GHAZIABAD,0.011990555701300906
2021-06-08,UTTAR PRADESH,GHAZIPUR,0.002423371327338971
2021-06-08,UTTAR PRADESH,GONDA,0.008069772494490828
2021-06-08,UTTAR PRADESH,GORAKHPUR,0.00919122164606424
2021-06-08,UTTAR PRADESH,HAMIRPUR,0.0007585814526834819
2021-06-08,UTTAR PRADESH,HAPUR,0.006620193783155772
2021-06-08,UTTAR PRADESH,HARDOI,0.003316835531600632
2021-06-08,UTTAR PRADESH,HATHRAS,0.0014610626795889543
2021-06-08,UTTAR PRADESH,JALAUN,0.0025653640708462187
2021-06-08,UTTAR PRADESH,JAUNPUR,0.0022227132699881714
2021-06-08,UTTAR PRADESH,JHANSI,0.003169022229418704
2021-06-08,UTTAR PRADESH,KANNAUJ,0.0011169024571854058
2021-06-08,UTTAR PRADESH,KANPUR DEHAT,0.0005605032073239085
2021-06-08,UTTAR PRADESH,KANPUR NAGAR,0.008433594546566843
2021-06-08,UTTAR PRADESH,KASGANJ,0.0015892636411795867
2021-06-08,UTTAR PRADESH,KAUSHAMBI,0.0007439469768700122
2021-06-08,UTTAR PRADESH,KHERI,0.008854612967723507
2021-06-08,UTTAR PRADESH,KUSHI NAGAR,0.0034514246800080484
2021-06-08,UTTAR PRADESH,LALITPUR,0.0022046427181947868
2021-06-08,UTTAR PRADESH,LUCKNOW,0.008545977843165629
2021-06-08,UTTAR PRADESH,MAHARAJGANJ,0.002207136407718289
2021-06-08,UTTAR PRADESH,MAHOBA,0.0019286403085824494
2021-06-08,UTTAR PRADESH,MAINPURI,0.004906217436609934
2021-06-08,UTTAR PRADESH,MATHURA,0.003948158956312763
2021-06-08,UTTAR PRADESH,MAU,0.0033694937541091387
2021-06-08,UTTAR PRADESH,MEERUT,0.011374804353365122
2021-06-08,UTTAR PRADESH,MIRZAPUR,0.0017546090273363
2021-06-08,UTTAR PRADESH,MORADABAD,0.008659780828819751
2021-06-08,UTTAR PRADESH,MUZAFFARNAGAR,0.01670271995460832
2021-06-08,UTTAR PRADESH,PILIBHIT,0.005703295974534121
2021-06-08,UTTAR PRADESH,PRATAPGARH,0.0034338747099767982
2021-06-08,UTTAR PRADESH,PRAYAGRAJ,0.003925417075564278
2021-06-08,UTTAR PRADESH,RAE BARELI,0.006082725060827251
2021-06-08,UTTAR PRADESH,RAMPUR,0.003984810838685481
2021-06-08,UTTAR PRADESH,SAHARANPUR,0.010726721329888802
2021-06-08,UTTAR PRADESH,SAMBHAL,0.00423230660710087
2021-06-08,UTTAR PRADESH,SANT KABEER NAGAR,0.0046285212672572025
2021-06-08,UTTAR PRADESH,SHAHJAHANPUR,0.002306969325852297
2021-06-08,UTTAR PRADESH,SHAMLI,0.00797260943996087
2021-06-08,UTTAR PRADESH,SHRAVASTI,0.002369861894255128
2021-06-08,UTTAR PRADESH,SIDDHARTH NAGAR,0.0050961905975283476
2021-06-08,UTTAR PRADESH,SITAPUR,0.00255578867060843
2021-06-08,UTTAR PRADESH,SONBHADRA,0.006353322528363047
2021-06-08,UTTAR PRADESH,SULTANPUR,0.005084123905865087
2021-06-08,UTTAR PRADESH,UNNAO,0.004519687452121955
2021-06-08,UTTAR PRADESH,VARANASI,0.007732529800150663
2021-06-08,UTTARAKHAND,ALMORA,0.07638682883417383
2021-06-08,UTTARAKHAND,BAGESHWAR,0.0187866927592955
2021-06-08,UTTARAKHAND,CHAMOLI,0.03945870747438978
2021-06-08,UTTARAKHAND,CHAMPAWAT,0.01767388825541619
2021-06-08,UTTARAKHAND,DEHRADUN,0.03039967600678361
2021-06-08,UTTARAKHAND,HARIDWAR,0.013390656122428856
2021-06-08,UTTARAKHAND,NAINITAL,0.04902530070510162
2021-06-08,UTTARAKHAND,PAURI GARHWAL,0.03454085930918281
2021-06-08,UTTARAKHAND,PITHORAGARH,0.04777118515137684
2021-06-08,UTTARAKHAND,RUDRA PRAYAG,0.03331624807790876
2021-06-08,UTTARAKHAND,TEHRI GARHWAL,0.02156693592659399
2021-06-08,UTTARAKHAND,UDAM SINGH NAGAR,0.01552967276760954
2021-06-08,UTTARAKHAND,UTTAR KASHI,0.022860985039502436
2021-06-08,WEST BENGAL,24 PARAGANAS NORTH,0.2092706350579685
2021-06-08,WEST BENGAL,24 PARAGANAS SOUTH,0.0893127668365239
2021-06-08,WEST BENGAL,ALIPURDUAR,0.09156989628579026
2021-06-08,WEST BENGAL,BANKURA,0.07649667405764966
2021-06-08,WEST BENGAL,BIRBHUM,0.047453127592500415
2021-06-08,WEST BENGAL,COOCHBEHAR,0.07323853796372254
2021-06-08,WEST BENGAL,DARJEELING,0.0997832344266373
2021-06-08,WEST BENGAL,DINAJPUR DAKSHIN,0.051833348202337405
2021-06-08,WEST BENGAL,DINAJPUR UTTAR,0.05115973021878598
2021-06-08,WEST BENGAL,HOOGHLY,0.09132058016982192
2021-06-08,WEST BENGAL,HOWRAH,0.13314951525393579
2021-06-08,WEST BENGAL,JALPAIGURI,0.23450304685858372
2021-06-08,WEST BENGAL,JHARGRAM,0.1037381774508332
2021-06-08,WEST BENGAL,KALIMPONG,0.10950920245398774
2021-06-08,WEST BENGAL,KOLKATA,0.18923769218406813
2021-06-08,WEST BENGAL,MALDAH,0.054701627486437615
2021-06-08,WEST BENGAL,MEDINIPUR EAST,0.13674326215520743
2021-06-08,WEST BENGAL,MEDINIPUR WEST,0.1276311974485358
2021-06-08,WEST BENGAL,MURSHIDABAD,0.02112393376818866
2021-06-08,WEST BENGAL,NADIA,0.08248818716146133
2021-06-08,WEST BENGAL,PASCHIM BARDHAMAN,0.05831513828238719
2021-06-08,WEST BENGAL,PURBA BARDHAMAN,0.04906210752339667
2021-06-08,WEST BENGAL,PURULIA,0.008776987635338587
2021-06-09,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,0.06521739130434782
2021-06-09,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,0.08
2021-06-09,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,0.017477203647416412
2021-06-09,ANDHRA PRADESH,ANANTAPUR,0.18365645489486773
2021-06-09,ANDHRA PRADESH,CHITTOOR,0.1812788992895004
2021-06-09,ANDHRA PRADESH,EAST GODAVARI,0.2285401480085368
2021-06-09,ANDHRA PRADESH,GUNTUR,0.09672085974097548
2021-06-09,ANDHRA PRADESH,KRISHNA,0.1265231867641506
2021-06-09,ANDHRA PRADESH,KURNOOL,0.14436131892490994
2021-06-09,ANDHRA PRADESH,PRAKASAM,0.12876359690078995
2021-06-09,ANDHRA PRADESH,SPSR NELLORE,0.13316808309726158
2021-06-09,ANDHRA PRADESH,SRIKAKULAM,0.1357498773655539
2021-06-09,ANDHRA PRADESH,VISAKHAPATANAM,0.15486309423819922
2021-06-09,ANDHRA PRADESH,VIZIANAGARAM,0.13885858643853707
2021-06-09,ANDHRA PRADESH,WEST GODAVARI,0.14688632223712392
2021-06-09,ANDHRA PRADESH,Y.S.R.,0.13042217342668933
2021-06-09,ARUNACHAL PRADESH,ANJAW,0.0
2021-06-09,ARUNACHAL PRADESH,CHANGLANG,0.7707317073170732
2021-06-09,ARUNACHAL PRADESH,DIBANG VALLEY,0.6060606060606061
2021-06-09,ARUNACHAL PRADESH,EAST KAMENG,0.9225352112676056
2021-06-09,ARUNACHAL PRADESH,EAST SIANG,0.04682713347921225
2021-06-09,ARUNACHAL PRADESH,KAMLE,0.5882352941176471
2021-06-09,ARUNACHAL PRADESH,KRA  DAADI,0.0
2021-06-09,ARUNACHAL PRADESH,KURUNG KUMEY,0.0
2021-06-09,ARUNACHAL PRADESH,LEPARADA,0.21978021978021978
2021-06-09,ARUNACHAL PRADESH,LOHIT,0.0704647676161919
2021-06-09,ARUNACHAL PRADESH,LONGDING,0.2
2021-06-09,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,0.061037639877924724
2021-06-09,ARUNACHAL PRADESH,LOWER SIANG,0.28125
2021-06-09,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.07323232323232323
2021-06-09,ARUNACHAL PRADESH,NAMSAI,0.7265625
2021-06-09,ARUNACHAL PRADESH,PAKKE KESSANG,0.4523809523809524
2021-06-09,ARUNACHAL PRADESH,PAPUM PARE,0.14514514514514515
2021-06-09,ARUNACHAL PRADESH,SHI YOMI,0.0
2021-06-09,ARUNACHAL PRADESH,SIANG,0.011695906432748537
2021-06-09,ARUNACHAL PRADESH,TAWANG,0.7682926829268293
2021-06-09,ARUNACHAL PRADESH,TIRAP,0.7096774193548387
2021-06-09,ARUNACHAL PRADESH,UPPER SIANG,0.92
2021-06-09,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.4646017699115044
2021-06-09,ARUNACHAL PRADESH,WEST KAMENG,0.1026936026936027
2021-06-09,ARUNACHAL PRADESH,WEST SIANG,0.03179650238473768
2021-06-09,ASSAM,BAKSA,0.051333601393915025
2021-06-09,ASSAM,BARPETA,0.04746122232533475
2021-06-09,ASSAM,BISWANATH,0.11324444444444444
2021-06-09,ASSAM,BONGAIGAON,0.03329580183368184
2021-06-09,ASSAM,CACHAR,0.05704724882779626
2021-06-09,ASSAM,CHARAIDEO,0.1259555879140881
2021-06-09,ASSAM,CHIRANG,0.023361535547417604
2021-06-09,ASSAM,DARRANG,0.02950501455839534
2021-06-09,ASSAM,DHEMAJI,0.073172564044775
2021-06-09,ASSAM,DHUBRI,0.04332923185094041
2021-06-09,ASSAM,DIBRUGARH,0.07169237453834455
2021-06-09,ASSAM,DIMA HASAO,0.07615291262135922
2021-06-09,ASSAM,GOALPARA,0.052678089253277036
2021-06-09,ASSAM,GOLAGHAT,0.060059437417927984
2021-06-09,ASSAM,HAILAKANDI,0.046906274475676614
2021-06-09,ASSAM,HOJAI,0.08082191780821918
2021-06-09,ASSAM,JORHAT,0.0765213336442061
2021-06-09,ASSAM,KAMRUP,0.06747089353345491
2021-06-09,ASSAM,KAMRUP METRO,0.05834484876401044
2021-06-09,ASSAM,KARBI ANGLONG,0.039236319903788335
2021-06-09,ASSAM,KARIMGANJ,0.02843898119693734
2021-06-09,ASSAM,KOKRAJHAR,0.040637589770537746
2021-06-09,ASSAM,LAKHIMPUR,0.07072079271216238
2021-06-09,ASSAM,MAJULI,0.018144116122343183
2021-06-09,ASSAM,MARIGAON,0.13815975162291844
2021-06-09,ASSAM,NAGAON,0.059923357438655046
2021-06-09,ASSAM,NALBARI,0.1129621668099742
